Km,RX_HorizontalWearConsumption,LX_HorizontalWearConsumption,RX_VerticalWear,LX_VerticalWear,Latitude,Longitude
353.0,0.9,0.12,-6.19,-7.28,60.8396773,7.12288803
353.005,0.33,0.44,-6.41,-6.78,60.83972015,7.12286102
353.01,0.18,0.12,-1.59,-1.81,60.83976314,7.12283397
353.015,0.16,0.24,-2.01,-1.6,60.83980584,7.12280671
353.02,0.2,0.17,-1.97,-1.53,60.8398488,7.12277936
353.025,0.27,0.01,-2.17,-1.3,60.83989169,7.12275181
353.03,0.24,0.15,-1.81,-1.98,60.83993443,7.12272385
353.035,0.59,0.02,-1.94,-2.02,60.83997715,7.1226951
353.04,0.34,0.13,-1.95,-2.26,60.84002302,7.12266439
353.045,0.21,0.11,-1.89,-1.85,60.84006274,7.12263822
353.05,0.39,0.14,-2.05,-2.13,60.84010567,7.12261077
353.055,0.66,0.34,-2.41,-2.07,60.84019218,7.12255416
353.06,0.41,0.47,-2.35,-2.18,60.84019218,7.12255416
353.065,0.51,0.84,-1.91,-2.15,60.84023444,7.12252674
353.07,0.73,0.66,-2.51,-2.86,60.84027753,7.12249916
353.075,0.06,0.51,-2.26,-2.23,60.84032064,7.12247205
353.08,-0.18,2.18,-2.89,-2.0,60.84036358,7.12244616
353.085,-0.05,2.4,-4.02,-2.42,60.8404072,7.12242155
353.09,-0.2,2.82,-4.55,-3.16,60.84045085,7.12239923
353.095,-0.31,2.6,-4.1,-2.95,60.84049487,7.12237964
353.1,-0.22,2.62,-5.61,-3.26,60.84053923,7.12236217
353.105,-0.13,2.96,-3.31,-3.56,60.84058387,7.12234809
353.11,0.08,2.06,-5.51,-4.66,60.84062776,7.12233725
353.115,0.22,3.4,-8.52,-5.6,60.84067563,7.1223279
353.12,0.18,2.82,-8.62,-5.39,60.84071836,7.12232268
353.125,-0.06,2.04,-5.73,-4.55,60.84076324,7.12231954
353.13,-0.13,2.21,-5.39,-4.12,60.84080831,7.12231946
353.135,-0.18,0.06,-4.91,-2.05,60.84085332,7.12232192
353.14,-0.22,-0.15,-3.48,-1.83,60.84089803,7.12232662
353.145,-0.32,3.59,-1.58,-1.7,60.84094289,7.12233295
353.15,-0.33,2.15,-0.9,-1.72,60.84098747,7.12234016
353.155,-0.14,1.54,-0.7,-1.35,60.84103223,7.122348
353.16,-0.14,1.29,-0.83,-1.43,60.84107681,7.12235674
353.165,0.86,0.77,-0.8,-1.36,60.84112128,7.12236578
353.17,2.56,0.63,-3.0,-1.54,60.84116526,7.12237423
353.175,0.31,-0.3,-2.54,0.55,60.84121306,7.12238384
353.18,-0.35,0.22,-3.26,-0.72,60.84125501,7.12239298
353.185,-0.22,-0.21,-4.44,-1.35,60.84129952,7.12240232
353.19,-0.48,-0.39,-4.07,-1.16,60.8413442,7.12241146
353.195,-0.61,-0.4,-4.76,-1.0,60.84138877,7.12242124
353.2,-0.6,0.57,-4.61,-1.14,60.84143338,7.12243081
353.205,-0.33,0.63,-3.65,-0.74,60.84147794,7.12244019
353.21,-0.39,1.09,-3.64,-1.04,60.84152257,7.1224498
353.215,-0.85,1.38,-3.09,-0.94,60.8415672,7.12245974
353.22,-0.54,1.59,-3.66,-1.3,60.84161201,7.1224692
353.225,-0.58,1.43,-2.97,-1.16,60.84165659,7.12247863
353.23,-0.7,-0.05,-2.54,-2.73,60.84170119,7.12248854
353.235,-0.45,-0.18,-2.34,-2.0,60.84174319,7.12249759
353.24,-0.38,-0.2,-2.12,-1.79,60.84179157,7.12250778
353.245,-1.38,-0.14,-2.37,-2.16,60.84183485,7.12251674
353.25,-0.5,-0.06,-2.57,-2.46,60.84187953,7.1225258
353.255,-0.1,-0.15,-0.25,-0.34,60.84192425,7.12253371
353.26,0.5,-0.13,-0.27,-1.1,60.841969,7.1225402
353.265,1.08,0.11,-0.55,-2.41,60.84201392,7.12254472
353.27,1.56,-0.04,-1.22,-2.72,60.84205848,7.12254617
353.275,1.71,-0.02,-1.67,-3.41,60.84210326,7.12254486
353.28,1.78,0.0,-1.65,-3.34,60.84214803,7.12254069
353.285,2.04,-0.04,-1.81,-3.08,60.84219251,7.12253339
353.29,2.09,-0.02,-1.96,-3.41,60.84223702,7.12252278
353.295,2.0,-0.26,-2.14,-2.0,60.84228121,7.12250968
353.3,2.14,-0.32,-2.47,-2.51,60.84232545,7.12249247
353.305,2.02,-0.32,-2.18,-2.36,60.84236931,7.12247276
353.31,1.27,-0.02,-1.6,-0.92,60.84241257,7.12244932
353.315,-0.14,-0.03,-0.4,-0.49,60.84245575,7.12242287
353.32,2.11,-0.2,-2.88,-3.07,60.8424983,7.12239428
353.325,2.13,-0.25,-2.63,-2.81,60.84253995,7.12236081
353.33,1.99,-0.21,-2.93,-3.39,60.84258124,7.12232543
353.335,2.08,-0.21,-2.99,-3.48,60.84262204,7.12228757
353.34,1.56,-0.22,-2.95,-3.5,60.84266195,7.12224611
353.345,2.05,-0.31,-3.31,-3.18,60.8427014,7.122203
353.35,1.63,-0.39,-2.42,-2.37,60.84274001,7.12215649
353.355,1.58,-0.26,-2.14,-2.26,60.84277793,7.12210765
353.36,0.87,-0.47,-1.71,-1.24,60.84281528,7.1220571
353.365,0.02,-0.26,-1.59,-0.65,60.84290267,7.12193016
353.37,-0.06,-0.07,-1.4,-0.55,60.84290267,7.12193016
353.375,-0.3,-0.15,-1.91,-2.02,60.84292517,7.12189754
353.38,-0.54,-0.43,0.46,0.61,60.84296105,7.12184237
353.385,-0.37,-0.51,0.37,0.7,60.84299728,7.12178814
353.39,-0.48,-0.42,-1.94,-1.85,60.8430337,7.12173462
353.395,-0.39,-0.41,-2.06,-2.12,60.8430698,7.12167965
353.4,0.08,-0.28,-2.2,-1.57,60.84310585,7.12162502
353.405,-0.16,-0.27,-1.89,-1.5,60.84314252,7.1215718
353.41,-0.19,-0.27,-2.19,-1.44,60.84317923,7.12151869
353.415,-0.57,-0.16,-3.18,-3.57,60.84321553,7.12146454
353.42,-0.43,0.25,-3.08,-3.96,60.84325238,7.12141173
353.425,-0.15,1.12,-3.93,-3.8,60.84328957,7.1213604
353.43,-0.16,-0.32,-0.75,-0.95,60.84332683,7.12130861
353.435,0.25,0.62,-3.15,-3.14,60.84336432,7.12125796
353.44,-0.08,0.42,-3.33,-2.93,60.84340218,7.12120838
353.445,0.31,0.86,-2.88,-2.8,60.84344012,7.12115935
353.45,0.1,0.81,-2.55,-2.66,60.8434783,7.12111059
353.455,0.19,0.64,-2.49,-2.46,60.8435169,7.12106338
353.46,-0.18,0.75,-2.37,-2.82,60.84355518,7.12101641
353.465,0.07,0.93,-2.79,-3.05,60.84359418,7.12097029
353.47,0.19,0.74,-2.21,-2.58,60.84363294,7.12092493
353.475,0.52,-0.17,-1.42,-1.31,60.84367217,7.12088049
353.48,0.04,0.48,-2.65,-1.99,60.84371172,7.12083677
353.485,-0.28,0.45,-2.64,-2.12,60.84375132,7.12079355
353.49,-0.32,0.91,-2.62,-2.68,60.84379123,7.1207512
353.495,-0.04,0.93,-2.98,-2.9,60.84383128,7.12071022
353.5,-0.13,0.57,-2.81,-2.2,60.8438714,7.12066935
353.505,-0.16,0.66,-2.0,-2.09,60.84391189,7.12062993
353.51,-0.31,1.0,-1.98,-2.28,60.84395225,7.12059148
353.515,-0.17,1.46,-2.04,-3.27,60.84399301,7.1205532
353.52,-0.2,1.49,-1.88,-2.99,60.84403399,7.12051664
353.525,-0.23,1.91,-2.79,-3.46,60.84407514,7.12048104
353.53,-0.24,1.46,-2.46,-2.72,60.84411667,7.12044483
353.535,-0.07,1.4,-2.65,-2.28,60.8441579,7.12041081
353.54,0.04,1.62,-2.29,-2.8,60.84420006,7.12037791
353.545,-0.15,2.28,-1.55,-3.21,60.84424193,7.12034601
353.55,-0.11,2.44,-1.84,-2.83,60.84428391,7.12031407
353.555,0.22,1.09,-1.55,-2.19,60.8443263,7.12028405
353.56,0.7,-0.17,-1.22,-0.81,60.84436897,7.12025498
353.565,-0.24,0.94,-2.2,-2.0,60.84441168,7.12022693
353.57,-0.23,1.87,-2.05,-2.88,60.8444545,7.12019912
353.575,0.14,1.58,-0.93,-2.59,60.84449752,7.12017211
353.58,-0.02,1.6,-1.15,-2.43,60.84454072,7.12014631
353.585,0.2,1.85,-2.82,-3.2,60.84458376,7.12012147
353.59,0.14,2.03,-2.23,-3.22,60.84462711,7.12009694
353.595,0.2,1.8,-3.6,-3.32,60.84467045,7.12007332
353.6,0.23,1.89,-3.21,-5.24,60.84471387,7.12005058
353.605,-0.28,1.49,-2.99,-4.28,60.84475749,7.12002869
353.61,-0.31,1.81,-3.56,-4.53,60.84480121,7.12000783
353.615,-0.37,0.79,-5.42,-3.65,60.84484491,7.1199873
353.62,-0.28,0.59,-5.83,-3.86,60.84488881,7.11996791
353.625,-0.53,1.32,-5.3,-4.03,60.84493261,7.11994963
353.63,-0.21,2.96,-5.0,-5.16,60.84497688,7.1199315
353.635,-0.29,2.62,-4.66,-4.75,60.84502107,7.11991462
353.64,-0.22,2.33,-4.9,-5.17,60.84506528,7.1198986
353.645,-0.54,1.1,-5.14,-2.79,60.84510954,7.11988322
353.65,-0.53,1.83,-4.86,-4.36,60.84515375,7.11986883
353.655,0.13,1.62,-3.96,-4.1,60.84519836,7.1198553
353.66,-0.19,0.86,-4.02,-3.82,60.8452426,7.11984265
353.665,-0.17,1.16,-3.5,-3.47,60.84528721,7.11983086
353.67,-0.04,1.01,-3.52,-3.49,60.8453317,7.11982015
353.675,0.06,1.66,-3.66,-3.78,60.84537619,7.1198099
353.68,0.02,1.15,-3.53,-4.21,60.84542096,7.11980081
353.685,-0.15,-0.52,-3.53,-5.74,60.84546572,7.11979209
353.69,-0.22,0.98,-2.29,-3.68,60.8455103,7.1197843
353.695,0.01,0.04,-1.84,-3.37,60.84555502,7.11977773
353.7,-0.07,-0.06,-1.39,-2.39,60.84559975,7.11977147
353.705,-0.1,-0.08,-1.81,-1.97,60.84564453,7.11976536
353.71,0.05,-0.01,-1.55,-1.71,60.84568941,7.11976
353.715,-0.13,-0.05,-1.8,-2.26,60.84573422,7.1197547
353.72,-0.26,-0.09,-2.96,-2.28,60.84577895,7.11974941
353.725,-0.22,-0.13,-2.72,-2.14,60.84582382,7.11974447
353.73,-0.01,-0.04,-1.6,-1.45,60.8458686,7.1197394
353.735,-0.29,0.03,-1.48,-1.4,60.84591351,7.11973469
353.74,-0.23,0.03,-2.0,-1.59,60.84595848,7.11973017
353.745,-0.57,-0.22,-4.63,-2.65,60.8460034,7.11972511
353.75,-0.39,-0.28,-4.48,-2.54,60.84604692,7.11972035
353.755,-0.43,-0.02,-4.32,-2.49,60.84609436,7.11971551
353.76,-0.19,-0.09,-4.26,-1.81,60.84613806,7.11971095
353.765,-0.24,0.01,-4.05,-2.08,60.84618298,7.11970584
353.77,-0.52,0.42,-4.29,-2.94,60.84622788,7.11970126
353.775,-0.46,2.59,-4.42,-4.71,60.84627281,7.11969655
353.78,-0.46,2.33,-4.53,-4.33,60.84631733,7.11969116
353.785,-0.31,1.51,-3.57,-4.5,60.84635765,7.11968648
353.79,-0.07,-0.05,-1.34,-4.11,60.84640715,7.11968042
353.795,0.36,0.0,-1.74,-3.51,60.84645209,7.11967482
353.8,-1.11,-0.73,2.56,-0.47,60.84649679,7.11966834
353.805,-1.27,-1.42,2.96,2.3,60.84654153,7.11966167
353.81,-1.24,-1.41,2.63,2.81,60.84658633,7.11965431
353.815,-0.95,-1.09,2.79,2.8,60.84663074,7.11964467
353.82,-0.81,-1.11,1.74,2.85,60.84667518,7.1196328
353.825,-0.41,-1.13,2.53,2.8,60.84671938,7.119618
353.83,0.12,-1.06,1.73,2.2,60.84676328,7.11960071
353.835,1.19,0.36,-0.43,-1.91,60.84680689,7.11958022
353.84,1.51,0.3,-1.09,-1.63,60.84685009,7.11955683
353.845,1.23,0.39,-1.25,-2.19,60.84689303,7.11953121
353.85,1.16,0.42,-0.95,-1.8,60.84693534,7.11950176
353.855,1.37,0.42,-1.08,-2.0,60.84697728,7.11946968
353.86,1.4,0.26,-0.98,-1.57,60.84701866,7.11943494
353.865,1.18,0.29,-0.76,-1.66,60.84705947,7.11939683
353.87,1.78,0.49,-1.42,-2.45,60.84709957,7.11935628
353.875,1.37,0.36,-0.82,-1.64,60.84713888,7.11931302
353.88,1.43,0.35,-1.02,-1.75,60.8471776,7.11926702
353.885,1.25,0.31,-0.92,-1.87,60.84721562,7.11921813
353.89,1.13,0.22,-0.45,-1.51,60.84725267,7.11916675
353.895,1.3,0.31,-1.01,-1.85,60.84728902,7.11911279
353.9,1.39,0.28,-0.87,-1.6,60.84732432,7.11905621
353.905,1.29,0.31,-1.02,-1.85,60.84736224,7.11899101
353.91,0.88,0.43,-0.67,-1.82,60.84739214,7.11893569
353.915,0.89,0.38,-0.6,-1.88,60.84742416,7.11887252
353.92,0.72,0.23,-0.29,-1.68,60.84745547,7.11880668
353.925,0.68,0.3,-0.74,-1.48,60.847486,7.11873921
353.93,0.77,0.24,-0.54,-1.42,60.84751783,7.11866215
353.935,0.69,0.27,-0.4,-1.49,60.84754351,7.11859624
353.94,0.57,0.26,-0.48,-1.42,60.84757036,7.11852426
353.945,0.53,0.28,-1.05,-0.85,60.84759629,7.11844914
353.95,0.49,0.4,-1.22,-0.84,60.8476212,7.1183728
353.955,0.35,0.41,-1.31,-0.7,60.84764594,7.11829593
353.96,0.69,0.31,-1.29,-0.6,60.8476707,7.11821909
353.965,0.69,0.48,-1.2,-0.63,60.84769501,7.11814167
353.97,0.27,0.32,-0.64,-0.36,60.84771928,7.11806406
353.975,0.36,0.28,-0.71,-0.5,60.84774391,7.11798708
353.98,0.23,0.44,-6.55,-6.35,60.84777199,7.11789974
353.985,-0.06,0.33,-6.63,-6.31,60.84779378,7.11783
353.99,-0.08,0.36,-6.92,-6.77,60.84781749,7.11775592
353.995,0.51,0.69,-6.4,-6.51,60.84784421,7.11767447
354.0,0.17,1.61,-8.98,-6.75,60.84788834,7.11754032
354.005,0.73,0.74,-6.74,-5.72,60.847893,7.11752685
354.01,1.01,0.33,-6.19,-5.23,60.84791841,7.11745118
354.015,-0.32,2.29,-4.99,-2.97,60.84794481,7.11737667
354.02,-0.58,3.05,-5.41,-3.92,60.84797178,7.11730325
354.025,-0.47,2.92,-5.48,-3.98,60.84799933,7.11723038
354.03,-0.36,3.71,-4.17,-3.54,60.84802748,7.11715877
354.035,-0.29,3.57,-4.73,-3.66,60.84805627,7.11708821
354.04,0.47,2.11,-4.15,-3.57,60.84808544,7.11701854
354.045,-0.45,2.77,-5.06,-3.03,60.84811496,7.11694928
354.05,-0.53,3.73,-5.5,-3.03,60.84814529,7.11688128
354.055,-0.44,3.92,-5.59,-3.39,60.84817609,7.1168147
354.06,-0.34,4.02,-5.81,-3.89,60.84820733,7.11674827
354.065,-0.44,3.71,-5.62,-3.95,60.84823933,7.11668346
354.07,-0.11,4.07,-5.19,-4.46,60.84827154,7.11661976
354.075,0.04,4.86,-4.2,-5.43,60.84830461,7.11655688
354.08,0.75,0.79,-2.17,-1.96,60.84833783,7.11649562
354.085,0.79,-0.2,-2.01,-1.0,60.84837191,7.11643507
354.09,-0.61,3.39,-5.13,-3.29,60.84840645,7.11637585
354.095,-0.61,3.95,-5.76,-3.72,60.84844108,7.11631776
354.1,-0.45,4.43,-7.02,-4.34,60.84847637,7.11626114
354.105,-0.45,4.43,-7.62,-4.26,60.8485122,7.11620535
354.11,-0.48,4.13,-7.01,-4.04,60.84854823,7.11615115
354.115,-0.39,3.64,-6.49,-3.14,60.84858499,7.11609805
354.12,-0.28,3.42,-6.57,-2.98,60.84862193,7.1160462
354.125,0.52,0.85,-3.11,-1.38,60.84865955,7.11599543
354.13,0.05,3.95,-4.86,-4.03,60.8486975,7.11594602
354.135,0.24,3.85,-4.43,-4.46,60.84873565,7.11589785
354.14,-0.63,3.17,-6.05,-3.81,60.84877439,7.11585134
354.145,-0.5,1.9,-5.23,-3.09,60.84881336,7.11580616
354.15,-0.07,2.57,-5.26,-3.7,60.84885266,7.11576179
354.155,0.25,3.31,-4.48,-4.45,60.84889264,7.11571935
354.16,1.0,0.86,-2.54,-2.06,60.8489328,7.11567803
354.165,0.7,-0.24,-1.95,-0.65,60.84897319,7.11563781
354.17,0.51,2.16,-3.79,-3.71,60.84901379,7.11559889
354.175,-0.06,2.8,-3.36,-4.8,60.84905472,7.11556128
354.18,-0.05,2.4,-2.82,-4.93,60.84909584,7.11552449
354.185,-0.12,-0.23,-3.55,-4.81,60.84913727,7.11548891
354.19,-0.08,-0.41,-3.15,-4.48,60.84917883,7.1154538
354.195,-0.02,-0.35,-3.96,-4.49,60.84922048,7.1154193
354.2,-0.42,-0.27,-3.81,-4.86,60.84926221,7.11538524
354.205,-0.69,-0.19,-3.46,-5.54,60.84930387,7.11535123
354.21,0.24,0.14,-1.05,-0.49,60.84934563,7.11531719
354.215,-0.31,-0.18,-2.25,-3.79,60.8493875,7.11528319
354.22,-0.58,-0.17,-1.5,-4.56,60.84942925,7.11524903
354.225,-0.39,-0.26,-2.36,-3.93,60.8494709,7.11521472
354.23,-0.61,-0.04,-2.78,-2.55,60.84951259,7.11518034
354.235,-0.27,-0.19,-2.27,-2.62,60.84955433,7.11514596
354.24,-0.61,-0.02,-2.33,-2.41,60.84959589,7.11511101
354.245,0.06,-0.18,-2.25,-2.62,60.84963748,7.11507604
354.25,0.46,-0.05,-2.03,-2.68,60.84967891,7.11504058
354.255,1.16,0.2,-1.26,-2.01,60.84972026,7.115005
354.26,-0.01,1.94,-3.97,-4.89,60.84976565,7.11496521
354.265,-0.19,1.04,-3.44,-3.93,60.84980274,7.11493205
354.27,0.21,-0.1,-3.82,-2.42,60.84984396,7.11489498
354.275,0.39,-0.18,-3.91,-2.2,60.84988518,7.11485791
354.28,0.48,-0.16,-3.99,-2.72,60.84992602,7.11482004
354.285,0.19,-0.07,-2.83,-2.75,60.84996682,7.11478176
354.29,-0.24,-0.08,-3.0,-2.79,60.85000742,7.11474277
354.295,-0.17,-0.27,-3.55,-2.65,60.85004831,7.11470415
354.3,0.53,-0.28,-3.79,-3.05,60.85008893,7.11466473
354.305,-0.13,-0.29,-3.31,-2.74,60.85013252,7.11462213
354.31,0.16,-0.13,-2.81,-2.42,60.85016984,7.11458483
354.315,-0.03,-0.15,-2.62,-2.06,60.85021009,7.11454412
354.32,-0.61,-0.29,-2.9,-1.9,60.8502539,7.11449995
354.325,-0.58,-0.39,-2.57,-1.74,60.85029062,7.11446233
354.33,-0.55,-0.31,-2.21,-2.05,60.8503307,7.11442075
354.335,-0.62,-0.29,-2.0,-2.47,60.85037074,7.11437926
354.34,-0.59,-0.41,-1.96,-2.32,60.85041079,7.11433747
354.345,-0.62,-0.31,-2.18,-2.78,60.85045098,7.11429585
354.35,-0.66,-0.25,-2.03,-2.74,60.85049102,7.11425419
354.355,-0.7,-0.19,-1.99,-2.85,60.85053113,7.11421223
354.36,-0.82,-0.09,-1.76,-2.43,60.85057119,7.11417041
354.365,-0.22,-0.23,-2.23,-1.97,60.85061135,7.11412882
354.37,-0.43,-0.11,-1.66,-2.25,60.85065133,7.11408692
354.375,-0.43,-0.06,-1.73,-2.21,60.85069149,7.11404517
354.38,-0.26,-0.13,-1.36,-2.23,60.85073162,7.11400371
354.385,-0.54,-0.09,-1.38,-2.35,60.85077145,7.11396142
354.39,-0.45,-0.06,-1.48,-2.51,60.85081155,7.11392002
354.395,-0.43,0.17,-1.39,-1.67,60.85085173,7.11387841
354.4,-0.35,-0.01,-1.34,-1.67,60.85089175,7.1138366
354.405,-0.35,0.06,-1.71,-1.67,60.85093168,7.11379423
354.41,-0.61,-0.21,-1.48,-2.03,60.85097189,7.11375325
354.415,-0.06,0.01,-1.4,-2.2,60.85101212,7.1137116
354.42,-0.07,-0.1,-2.47,-1.52,60.85105202,7.11366924
354.425,-0.73,-0.12,-1.84,-1.38,60.85109215,7.11362764
354.43,-0.49,0.03,-1.67,-1.58,60.85113238,7.11358626
354.435,-0.54,0.11,-1.04,-1.78,60.85117247,7.11354431
354.44,-0.54,0.02,-0.7,-1.59,60.85121264,7.11350269
354.445,-0.16,0.18,-1.44,-1.81,60.85125267,7.11346075
354.45,-0.37,0.22,-1.17,-1.9,60.85129272,7.11341907
354.455,-0.32,0.11,-1.23,-1.86,60.85133277,7.11337728
354.46,-0.4,0.06,-0.89,-1.87,60.85137296,7.1133355
354.465,-0.8,0.06,-0.69,-1.8,60.85141318,7.11329359
354.47,-0.46,0.08,-1.08,-1.86,60.85145338,7.11325156
354.475,-0.4,0.18,-1.59,-1.84,60.85149329,7.11321037
354.48,-0.26,0.14,-1.53,-1.85,60.85153333,7.11316841
354.485,-0.25,0.15,-1.42,-2.02,60.85157345,7.11312641
354.49,-0.26,-0.02,-1.57,-1.9,60.8516136,7.11308522
354.495,-0.41,0.05,-1.29,-2.05,60.85165373,7.11304393
354.5,-0.38,0.38,-1.49,-1.82,60.85169393,7.11300244
354.505,-0.2,0.06,-1.26,-2.52,60.8517345,7.11296167
354.51,-0.11,-0.14,-1.81,-2.46,60.85177468,7.11292166
354.515,-0.2,0.77,-2.25,-2.5,60.8518151,7.11288164
354.52,-0.1,1.32,-2.19,-2.19,60.85185571,7.11284224
354.525,-0.01,0.9,-2.2,-1.96,60.85189638,7.11280388
354.53,0.05,1.14,-2.09,-1.9,60.85199951,7.11271016
354.535,0.19,1.22,-2.12,-2.43,60.85199951,7.11271016
354.54,0.13,1.29,-2.03,-2.44,60.85201996,7.11269232
354.545,0.13,1.01,-1.74,-2.36,60.85206146,7.11265712
354.55,0.37,1.24,-2.43,-2.22,60.85210292,7.1126228
354.555,-0.08,0.98,-1.86,-2.09,60.85214467,7.11258848
354.56,0.03,0.95,-1.85,-2.19,60.85218663,7.11255568
354.565,0.15,0.98,-2.11,-2.35,60.85222893,7.11252437
354.57,-0.01,1.05,-2.01,-2.18,60.85227112,7.11249314
354.575,0.06,1.0,-1.84,-2.17,60.85231358,7.11246268
354.58,-0.02,1.27,-2.62,-2.06,60.85235627,7.1124341
354.585,0.0,1.05,-2.48,-1.99,60.85239908,7.112406
354.59,-0.16,1.51,-2.23,-1.79,60.85244171,7.11237815
354.595,0.19,1.09,-2.49,-2.42,60.85248469,7.11235149
354.6,0.13,1.12,-2.09,-2.54,60.85252765,7.11232619
354.605,0.16,1.19,-2.12,-2.22,60.85257091,7.11230107
354.61,-0.07,0.94,-2.26,-2.14,60.85261413,7.11227681
354.615,-0.23,0.66,-2.15,-2.01,60.85265759,7.11225425
354.62,0.09,1.27,-3.53,-3.7,60.85270129,7.11223233
354.625,0.23,0.82,-2.51,-2.44,60.85274474,7.1122103
354.63,0.06,0.45,-2.39,-2.71,60.85278856,7.11219021
354.635,0.12,0.54,-2.5,-2.83,60.85283262,7.11217128
354.64,0.23,0.11,-2.52,-2.98,60.8528766,7.11215235
354.645,0.11,0.11,-2.34,-2.8,60.85292071,7.11213431
354.65,-0.07,0.17,-2.36,-2.28,60.85296485,7.11211786
354.655,-0.01,-0.2,-2.77,-3.53,60.85300909,7.11210192
354.66,0.23,-0.09,-2.85,-1.93,60.85305345,7.11208659
354.665,0.21,0.26,-2.9,-2.04,60.85309774,7.1120727
354.67,0.03,1.01,-4.26,-2.53,60.8531423,7.11205963
354.675,0.1,0.6,-3.62,-2.71,60.85318671,7.11204717
354.68,0.09,0.77,-2.67,-3.11,60.85323114,7.11203596
354.685,0.21,1.55,-3.07,-3.48,60.85327602,7.11202563
354.69,0.29,0.51,-2.4,-3.39,60.85332544,7.11201414
354.695,0.19,0.53,-2.11,-3.38,60.85336752,7.11200563
354.7,0.31,0.07,-1.92,-1.81,60.85340996,7.11199809
354.705,-0.11,0.04,-1.23,-1.56,60.85345456,7.11198989
354.71,-1.08,0.43,-0.52,-1.4,60.85349935,7.11198186
354.715,-1.09,0.16,0.12,-1.22,60.85354419,7.11197472
354.72,-0.36,0.27,-0.54,-1.21,60.85358897,7.11196753
354.725,-0.03,0.33,-1.12,-1.33,60.85363383,7.11196081
354.73,0.13,0.29,-1.51,-0.83,60.85367845,7.11195413
354.735,-0.14,0.21,-1.45,-0.89,60.85372326,7.1119468
354.74,-0.04,0.36,-1.34,-0.76,60.85376808,7.11194075
354.745,0.12,0.38,-1.13,-0.83,60.85381293,7.11193428
354.75,-0.19,0.19,-0.75,-0.93,60.85385765,7.11192716
354.755,-0.04,0.23,-0.96,-0.9,60.85390249,7.11192094
354.76,0.01,0.39,-1.5,-1.72,60.85394718,7.11191419
354.765,-0.13,0.19,-1.14,-1.27,60.85399193,7.1119074
354.77,-0.01,0.06,-1.12,-1.18,60.85403677,7.11190127
354.775,-0.05,0.3,-1.18,-0.64,60.85408165,7.11189419
354.78,-0.1,0.25,-1.21,-1.17,60.85412546,7.11188779
354.785,-0.21,0.26,-0.92,-1.07,60.85417221,7.11188128
354.79,0.19,0.4,-1.75,-1.44,60.85421603,7.11187418
354.795,0.1,0.34,-1.52,-1.85,60.85426092,7.11186795
354.8,-0.08,0.35,-1.4,-1.37,60.85430572,7.11186161
354.805,-0.03,0.31,-1.31,-1.33,60.85435054,7.11185472
354.81,-0.03,0.24,-1.17,-1.27,60.85439544,7.11184834
354.815,-0.3,0.15,-1.03,-1.34,60.85444024,7.11184165
354.82,0.21,0.33,-1.57,-1.31,60.85448495,7.1118339
354.825,-0.01,0.04,-1.68,-1.48,60.8545298,7.11182678
354.83,-0.04,0.3,-1.18,-1.61,60.85457461,7.11181932
354.835,-0.21,-0.01,-1.55,-1.78,60.85461936,7.11181118
354.84,0.65,0.23,-1.88,-1.94,60.85466421,7.11180176
354.845,1.28,0.04,-1.93,-2.62,60.85470871,7.11179179
354.85,1.85,0.08,-2.6,-3.56,60.85475328,7.11178125
354.855,1.67,0.12,-2.82,-3.47,60.85479772,7.1117683
354.86,1.56,0.26,-2.65,-3.8,60.85484216,7.11175438
354.865,1.55,0.14,-2.65,-2.93,60.85488638,7.1117395
354.87,1.58,0.39,-2.48,-3.7,60.8549304,7.11172228
354.875,1.51,0.21,-2.82,-3.43,60.85497455,7.11170448
354.88,0.97,0.41,-2.13,-3.37,60.85501835,7.11168466
354.885,1.19,0.48,-2.33,-3.58,60.85506197,7.11166267
354.89,1.52,0.43,-2.08,-3.33,60.85510539,7.11164037
354.895,1.7,0.36,-2.82,-3.17,60.85514886,7.11161686
354.9,1.69,0.5,-2.51,-3.22,60.85519175,7.11159005
354.905,1.53,0.36,-2.64,-3.66,60.85529284,7.11152516
354.91,1.71,0.39,-2.38,-3.0,60.85529284,7.11152516
354.915,1.35,0.5,-2.52,-3.0,60.85531997,7.11150523
354.92,1.57,0.13,-2.1,-3.19,60.85536207,7.11147316
354.925,1.68,0.2,-2.64,-4.21,60.85540394,7.11144088
354.93,1.74,0.45,-2.77,-3.84,60.85544561,7.1114059
354.935,1.4,0.48,-2.91,-3.88,60.85552567,7.11133516
354.94,1.44,0.08,-2.6,-3.08,60.85552782,7.1113332
354.945,1.2,0.41,-2.97,-3.2,60.85556846,7.11129354
354.95,1.02,0.39,-2.81,-3.08,60.85560883,7.11125315
354.955,1.46,0.19,-2.54,-3.35,60.85564902,7.11121259
354.96,1.18,0.43,-2.7,-3.7,60.85568869,7.11116917
354.965,1.14,0.19,-2.59,-3.82,60.85572806,7.11112508
354.97,0.86,0.39,-2.88,-2.88,60.85576743,7.11108043
354.975,0.12,0.37,-3.01,-2.32,60.85580612,7.11103353
354.98,-0.09,0.53,-2.72,-2.35,60.85584459,7.11098658
354.985,-0.13,0.45,-2.35,-1.82,60.85588302,7.11093881
354.99,-0.1,0.36,-2.11,-1.26,60.85592112,7.11088975
354.995,-0.31,0.55,-1.82,-1.8,60.85595922,7.11084075
355.0,-0.2,0.46,-2.0,-1.76,60.85599731,7.11079162
